"","2","6","10","19","80","91"
"1",0,0,0,0,0,0
"2",0,0,0,0,1.28629548076845,0
"3",0,0,-3.31632420270258,0,0,0
"4",0,0,0,0,0,0
"5",0,0,0,0,0,0
"6",0,-2.63620133213559,0,0,0,-4.05917618428771
"7",0,0,0,-3.20141068403795,-3.26556698392587,0
"8",0,0,0,0.141198480477261,5.27425678703169,0
"9",0,3.31410354498792,0,0,5.47341539235037,0
"10",7.56166354026202,0,0,0,9.98882899724475,0
"11",-1.83929343327048,0,-1.364137021892,0,0,0
"12",0,0,0,0,-5.71187147769441,0
"13",-1.91293632669768,0,0.0270618488796672,0,0.0488163208564536,0
"14",0,0,0.181998462373624,0,0,0
"15",0,-5.62218814852275,0,-2.78444800537582,0,-0.121401054040894
"16",0,0,0,9.61123493200306,2.01870512878998,0
"17",0,0,0,0,0,0
"18",0,0,2.03860424501747,0,0,0
"19",-2.40944681648125,0,0,0,0,1.31031491609721
"20",0,0,0,0,0,0
"21",0,-3.29568080827122,0,4.63926470151632,0,0
"22",0,0,0,0,0,0
"23",0,0,0,0,0,0
"24",0,0,-3.24721176113718,0,0,4.53065839574524
"25",-5.79175448094357,2.80269319587884,0,0,0,0
"26",0,1.77721346452915,1.68881270912659,0,0,0
"27",0,0,0,0,0,0.286014969524228
"28",0,0,0,0,0,0
"29",0,-1.27788650031875,-1.90339033834426,0,0,0
"30",0,0,-4.09743438672636,0,0,0
"31",0,0,0,0,0,0
"32",0,0,0,0,0,0
"33",0,-4.21545461934573,0,0,0,0
"34",0,0,6.58660950594681,0,7.27702002365493,0
"35",0,0,0,0,0,0
"36",0,0,-2.14456955082385,0,0,0
"37",0,0,9.13120701074507,0.29635495409539,0,0
"38",0,0,0.213989897273191,0,-1.41669520277601,0
"39",0,0.72632072257497,0,0,1.91714738997619,0
"40",0,0,0,0,0,0
"41",-3.81196010139249,-1.15159420759685,0,0,-5.30993808684518,0
"42",0,0,-8.35926472230881,0,0,0
"43",0,0,0,0,0,8.09785877966303
"44",0,0,0,-4.48800103219216,0,0
"45",0,0,0,0,0,0
"46",0,0,0,0,0,0
"47",2.16869673700353,0,-1.36291604125432,0,1.56370263012794,0
"48",0,0,0,0,0,0
"49",0,0,0,0,0,0
"50",0,0,0,0,0.734022287040609,0
"51",0,0,0,-5.21392823239313,0,0
"52",0,7.07889864331922,0,0,0,0.366257395729743
"53",0,0,1.45300054963619,0,0,0
"54",0,0,0,0,-4.21070835390579,0
"55",2.76261922831541,0,-4.65668942209112,0,0,0
"56",-1.64258032080947,-0.791424127281067,-1.32182650072332,6.54619936386675,0,0
"57",0,0,0,-0.509766914057952,0,0
"58",0,0,0,0,0,0
"59",-4.20925825939527,0,0,0,0,0
"60",0,0,0,0,0,0
"61",0,0,2.03303002095048,0,0,0
"62",0,0,-0.0788589782313097,0.629986678735794,0,-2.67100245351821
"63",0,0,-1.5562198921236,0,0,0
"64",1.07314966406193,0,0,0,0,0
"65",-1.37641337676809,0,0,5.18211950468385,0,1.84518670884533
"66",2.23204170822669,0,-3.95665134679826,2.36467663869834,0,0.773451499942821
"67",0,-3.40497802157033,0,0,0,0
"68",0,5.59890463875246,0,0,0,0
"69",0,0,0,-3.32784591103467,0,0
"70",-1.35438719588295,0,-0.573106789344873,0,0,0
"71",0,0,0,0.111324770930106,-1.00997007467728,0
"72",0,-1.15723042646126,0,0,0,0
"73",0,0,0,0,0.101301477314966,5.99678616086756
"74",0,0,0,0,-7.06880882876589,0
"75",0,0,0,0,0.389844625599957,0
"76",0,2.01874305782871,0,0,0,0
"77",0,0,0,0,0,-1.00919188559968
"78",0,-1.13523201338205,0,0,-1.86709276217252,0
"79",0,2.78265039928409,0,0,0,3.6759982289012
"80",0,0,0,0,5.37413683697331,-1.64082259895919
"81",0,2.14233758714945,0,0,0,7.44283881673007
"82",0,0,0,1.33884305427875,0,0
"83",2.58029357745066,0,0.429310384327795,6.49627030997283,0,0
"84",0,0,0.368050213973461,-0.886970368093943,0,0
"85",0,1.5880717804512,0,0,0,0
"86",0,0,0,0,2.48756715949322,5.80687290656518
"87",-2.82168762056372,0,0,0,0,0
"88",0,0,0,-1.25239881455701,0,0
"89",-10.8439225211935,0,0,5.2963155219583,0,0
"90",0,0,0,0,0,-0.685674238874445
"91",0,0,0,0,0,0
"92",0,-8.03665734530494,0,0,0,0
"93",0,0,0,-4.54368032049307,0,0
"94",-2.88505137918732,0,0,0,0,0
"95",0,0,7.02291069340222,0,-3.26803744574356,0
"96",0,0,0,0,0,0
"97",0,0,2.98948605785765,0,0,0
"98",0,-1.97282419233283,0,0,0,0
"99",0,0,0,0,0,0
"100",-0.321039175080118,0,2.62166960186802,0,0,0
"102",0,0,0,0,0,0
"103",0,0,0,0,0,0
"104",0,0,0,0,0,0
"105",0,0,0,0,0,0
"105",0,0,0,0,0,0
"106",0,0,0,0,0,0
"107",0,0,0,0,0,0
"108",0,0,0,0,0,0
"109",0,0,0,0,0,0
"110",0,0,0,0,0,0
