,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
cell1,1.8395472706014544,5.240558161049762,5.080574618943183,4.694482477603513,6.671895972859722,2.8348537022744096,0.6931471805599453,4.0572992398842285,0.6931471805599453,4.654422326073492,5.28504374380304,5.317155553807954,3.8965147935513182,3.8519274407166093,0.6931471805599453,3.155656599100266,0.6931471805599453,4.788128437143771,4.805849468789928,3.0597205145045394,3.7563053335176964,4.0572992398842285,4.399783459311654,2.7000895883158496,4.7329994355487335,4.770087696443281,5.3684848734852615,3.0597205145045394,3.2431892643237874,3.5931806200041305,4.3173907851990885,4.0572992398842285,6.328257225543,2.1330453892422336,4.227595036617925,3.3236728498928922,3.467478694119345,5.472912716688769,0.6931471805599453,2.953594471703625,0.6931471805599453,3.650563441085107,2.8348537022744096,1.422347596549146,4.34561605269841,4.0572992398842285,5.388300921636014,3.3236728498928922,3.9391986828969356,3.532303479832626,4.34561605269841,4.7329994355487335,4.34561605269841,5.922661040012734,4.633773916161709,2.5442929126506733,5.2291205240672,3.467478694119345,4.523607073048234,1.8395472706014544,5.481886891979346,5.306565779354705,5.039714589011957,2.953594471703625,4.654422326073492,3.155656599100266,4.674652990393796,2.953594471703625,2.5442929126506733,4.093757585920521,3.467478694119345,5.295862660213232,1.422347596549146,2.7000895883158496,5.819808963159175,3.0597205145045394,4.425805181718899,6.086675186457325,0.6931471805599453,3.8965147935513182,1.8395472706014544,4.952616762525841,3.398158562742062,2.1330453892422336,0.6931471805599453,3.398158562742062,1.8395472706014544,4.890029471768995,5.826160949433268,4.227595036617925,4.674652990393796,4.523607073048234,2.8348537022744096,6.8322661639066276,1.8395472706014544,0.6931471805599453,3.398158562742062,5.10691563691463,0.6931471805599453,5.274106497067842,3.650563441085107,2.8348537022744096,1.8395472706014544,0.6931471805599453,2.1330453892422336,3.8519274407166093,0.6931471805599453,2.1330453892422336,1.8395472706014544,0.6931471805599453
cell2,1.417162624143576,5.435544101510437,5.043610215141804,5.3280618659798975,5.797003719250901,1.417162624143576,2.691405176314149,5.219189047636615,1.8327089795285607,4.704067778990181,4.97259900145041,5.6807853774623505,4.795974963998708,4.248677402472475,0.6931471805599453,3.7467372336842573,0.6931471805599453,5.28592420318552,3.5836960393155124,0.6931471805599453,0.6931471805599453,4.987210386307206,4.009784048603105,0.6931471805599453,4.307620244745327,4.927438485342531,5.573764965878318,3.1464765204513556,4.704067778990181,3.23393717650795,5.147679814158841,2.691405176314149,5.757509574329728,4.217849770957281,2.691405176314149,3.4580684318256507,2.8259985318697765,6.133584747127617,1.8327089795285607,2.9446067597098837,2.3515270598203157,2.535836789330307,3.695288204631307,2.8259985318697765,4.389991641522652,4.8473200650560715,5.317692739157454,2.8259985318697765,4.6239304081529795,3.64104791639395,3.050626939186711,5.172088831610862,3.842316352616516,6.05198164298368,4.8473200650560715,0.6931471805599453,5.029805658600186,3.5836960393155124,4.009784048603105,0.6931471805599453,4.863865502962827,5.549262143330509,5.015807865622334,3.050626939186711,4.389991641522652,3.050626939186711,4.581317284503601,4.047608609774878,2.8259985318697765,4.186041485199879,4.97259900145041,5.219189047636615,0.6931471805599453,2.535836789330307,5.716391277666418,2.535836789330307,5.029805658600186,6.071790056283723,3.8868850226869007,0.6931471805599453,2.9446067597098837,4.830496263528839,3.4580684318256507,3.23393717650795,2.8259985318697765,2.691405176314149,2.3515270598203157,4.778256883866769,5.9241080315209045,4.416007000105172,4.942719722787086,2.691405176314149,3.3143598857962355,6.366872074691116,2.535836789330307,0.6931471805599453,4.0840544641257095,4.389991641522652,3.7467372336842573,5.444765771234889,4.119218594813229,2.1253938181695693,3.695288204631307,1.8327089795285607,1.417162624143576,3.8868850226869007,2.1253938181695693,2.535836789330307,0.6931471805599453,2.3515270598203157
cell3,0.6931471805599453,5.516076229725758,3.5994509749580033,5.123815776364825,6.501140132239613,2.1878058402166185,0.6931471805599453,3.2209575661761694,0.6931471805599453,4.296761500252632,4.960168298366455,4.638887611292929,4.007693571268479,4.415006061615196,4.264878770697234,3.5994509749580033,0.6931471805599453,4.682498285751017,2.604617372220834,0.6931471805599453,4.126092780284529,5.177256141920137,4.197891539530467,4.088162900933696,3.3898842046213264,4.442504797144728,5.067357501273908,3.017575865327024,5.095985028015186,2.8979247409829636,4.469267545791874,2.8979247409829636,6.704094512464032,4.442504797144728,3.3898842046213264,3.30898367837175,3.82426194475481,6.538512724496012,0.6931471805599453,3.30898367837175,2.761986380810283,0.6931471805599453,2.604617372220834,3.6605663026520743,4.84009469095514,4.52073564453498,5.709357805679089,4.495332679271447,4.088162900933696,4.231945961413867,2.1878058402166185,5.109997217884752,3.124428343372076,5.366346503467712,4.545509253661754,3.5343560292457314,5.516076229725758,3.2209575661761694,3.5343560292457314,2.1878058402166185,5.355520090660817,5.24027498878072,5.264411045461449,4.007693571268479,4.162636404274004,3.124428343372076,4.545509253661754,4.007693571268479,0.6931471805599453,4.327659050692563,5.871264172954631,4.296761500252632,1.4598258647040079,3.2209575661761694,4.386729711836249,3.7726178458714568,4.442504797144728,5.33350915666215,2.604617372220834,3.017575865327024,1.888647123585943,5.0817737030575385,3.124428343372076,3.5343560292457314,2.1878058402166185,2.761986380810283,0.6931471805599453,4.616347687181872,5.844923918239349,4.088162900933696,4.162636404274004,3.9201777698872355,3.3898842046213264,6.584142921524752,2.1878058402166185,0.6931471805599453,1.888647123585943,4.442504797144728,1.4598258647040079,5.4686144050431125,3.8733693974615244,2.604617372220834,4.197891539530467,0.6931471805599453,1.4598258647040079,3.5343560292457314,0.6931471805599453,1.888647123585943,1.888647123585943,2.417772683069871
cell4,2.88409802115357,5.403372343023307,5.14878680399952,5.443425273218799,6.485633375548438,1.8778247186469652,3.1102518064881854,4.554454883500862,0.6931471805599453,4.76857433409533,5.260870476425719,4.249765429119062,5.200158375582473,4.182808709021828,0.6931471805599453,4.281634338981827,0.6931471805599453,5.174802433319679,4.5302881442859535,0.6931471805599453,4.033730342833025,5.7604113355540845,2.7484108999546413,1.4515277157026503,4.427319780733894,5.0373769630794065,5.295603747021144,3.0035545276231783,3.450153251286918,3.206654374077389,5.36164799779027,2.7484108999546413,5.960586422832977,2.88409802115357,4.281634338981827,3.6458184213023213,4.281634338981827,6.230733398636982,1.8778247186469652,3.9052456652707113,1.8778247186469652,3.2945751635482265,2.1757622287829017,2.1757622287829017,4.505522879525642,3.992709383132025,4.667234586824671,3.1102518064881854,3.8093924061936377,3.375386728652124,2.88409802115357,5.174802433319679,4.312518910486263,5.630835879590573,3.992709383132025,0.6931471805599453,5.284159512858829,3.450153251286918,4.216847364714664,0.6931471805599453,5.5892951822754835,5.453192769109829,5.080623080789982,4.480128687927374,4.033730342833025,2.88409802115357,5.022535755813106,3.757784562633475,2.405008935889442,4.554454883500862,5.080623080789982,4.480128687927374,1.4515277157026503,0.6931471805599453,5.052001126184403,3.6458184213023213,4.806399467622969,5.930889714111074,4.427319780733894,2.1757622287829017,1.4515277157026503,4.76857433409533,2.88409802115357,3.375386728652124,0.6931471805599453,2.88409802115357,2.1757622287829017,4.281634338981827,5.78163136036303,3.9052456652707113,5.2725827905124145,3.5197165159284842,3.0035545276231783,6.4101614432634495,3.2945751635482265,0.6931471805599453,1.4515277157026503,4.480128687927374,0.6931471805599453,5.306918491204262,4.147570471186841,3.6458184213023213,3.757784562633475,0.6931471805599453,2.1757622287829017,3.5847538643284906,0.6931471805599453,1.8778247186469652,1.8778247186469652,3.375386728652124
cell5,1.4499626802520225,5.410617090237106,5.430641026309716,5.184647550421662,6.465236666350354,1.4499626802520225,0.6931471805599453,4.45119524692179,0.6931471805599453,4.6427837804370755,5.440504615043999,5.390183989103045,4.52740556341106,4.339608690906476,0.6931471805599453,4.909077684637195,3.2039471120004026,4.973737474960258,2.173485722642825,0.6931471805599453,4.803501542997941,5.304001565538307,3.447394359670644,2.5888744785242794,4.3096518021316745,5.257954929234833,5.390183989103045,2.173485722642825,0.6931471805599453,3.855645405638449,0.6931471805599453,0.6931471805599453,6.139114656007116,2.881481687980561,3.5169450399914868,4.339608690906476,3.3726423750644474,5.963490333955603,0.6931471805599453,3.5819713887483475,3.0009010602424064,1.8757805357358524,3.107568720044297,2.402595272214475,4.857682257422562,4.213988194392097,5.105538058942816,3.2918477949538016,4.875109219528985,3.0009010602424064,3.2039471120004026,4.620748594707291,4.144717541871787,5.450271862889018,5.049092693852025,1.4499626802520225,5.459944633640938,3.9898720716883957,3.447394359670644,1.4499626802520225,5.611501420450832,4.9892696446045415,5.348020916404194,3.5169450399914868,4.765678269563529,2.402595272214475,4.070288957229588,3.5169450399914868,0.6931471805599453,4.278769710652768,4.706117720094604,4.726367967594326,0.6931471805599453,1.4499626802520225,5.197244745618612,2.881481687980561,4.973737474960258,6.073561647327403,0.6931471805599453,0.6931471805599453,1.4499626802520225,4.875109219528985,3.7005669419741483,3.447394359670644,0.6931471805599453,2.173485722642825,1.4499626802520225,5.063505529568135,5.969291359367058,3.3726423750644474,5.034469086787777,4.39695760701229,1.8757805357358524,6.425717730393908,3.3726423750644474,0.6931471805599453,4.278769710652768,4.925638796322181,1.4499626802520225,5.430641026309716,4.278769710652768,2.173485722642825,3.5169450399914868,1.8757805357358524,0.6931471805599453,3.6430262491613026,0.6931471805599453,2.745842491896458,2.5888744785242794,3.7549760784969104
cell6,3.822160020687493,5.186255419312565,4.618329153450482,5.140796559176022,6.317606350565133,2.7666613769153354,1.7872465866020983,4.120576731550022,0.6931471805599453,4.845359523996462,5.291608379957117,5.080903298046988,4.515159407931773,4.152318576505721,3.251842493908489,4.087794218924736,3.3259131222608933,4.934962576469362,4.949145843384025,1.3829116099088825,3.459383828233783,5.15235647280064,3.944728238568721,3.394873627991954,4.27007800578866,4.424201706221033,5.635178312446563,3.251842493908489,1.7872465866020983,3.1718433522406615,3.251842493908489,2.0743631140363936,6.2811068543736654,3.1718433522406615,4.120576731550022,4.120576731550022,3.8647073198308917,6.231574202907707,0.6931471805599453,3.459383828233783,3.6311670061551595,3.5771196606148057,3.0848834599018033,2.0743631140363936,4.536662468376779,4.963130755281826,4.780828085414618,2.633251302376277,4.087794218924736,3.982458882427749,3.5199834603584645,5.163784280501018,4.120576731550022,5.822208632531204,4.557712863821704,2.633251302376277,4.47071436371281,3.1718433522406615,4.297471875822759,1.7872465866020983,4.746930441334418,5.448602249047915,5.043166198657782,3.5199834603584645,5.105292728432471,2.0743631140363936,4.47071436371281,4.152318576505721,0.6931471805599453,4.087794218924736,5.261151275419981,5.140796559176022,0.6931471805599453,3.0848834599018033,4.976922783775988,3.394873627991954,4.693827010234684,5.989708934613518,4.375419635946495,2.8843500438842895,1.7872465866020983,4.557712863821704,2.4792623571049104,3.251842493908489,0.6931471805599453,2.0743631140363936,2.0743631140363936,4.618329153450482,6.470216301468698,3.459383828233783,4.4001081028915685,4.297471875822759,2.0743631140363936,6.429395178724694,3.5199834603584645,0.6931471805599453,3.394873627991954,4.746930441334418,3.982458882427749,5.291608379957117,4.212930700899749,2.633251302376277,3.8647073198308917,2.4792623571049104,1.7872465866020983,3.6311670061551595,1.3829116099088825,1.3829116099088825,0.6931471805599453,3.459383828233783
cell7,1.9175441425793662,5.5094515481527235,5.243675741676237,5.178149493269053,5.611078072936281,2.6398119948541487,0.6931471805599453,4.916459229527615,0.6931471805599453,4.237855816201482,5.4798439080656625,5.000779858251984,4.397773959483189,4.004538464077201,0.6931471805599453,4.33684004668522,0.6931471805599453,5.281024822004058,4.2719508800862025,0.6931471805599453,4.004538464077201,5.2179781540357055,4.127986384972703,3.8636761731911813,4.1659666909716195,4.202557120317422,5.844999248129956,3.573176585860937,4.426902854664775,2.7980543994254004,4.397773959483189,3.63842023029161,6.188730133086321,1.482084848330183,2.7980543994254004,3.81193853545429,4.36777104901633,6.296143141629209,0.6931471805599453,2.6398119948541487,3.63842023029161,4.127986384972703,2.9346436358595875,3.699666607089022,4.84347754920792,3.959753390403962,5.981279538227646,4.088506430861244,4.2719508800862025,4.088506430861244,1.9175441425793662,4.898707052963604,4.088506430861244,5.628495170162652,4.880634032368911,2.451733749890424,5.2931708284918795,3.63842023029161,3.9128681922359188,3.81193853545429,5.619824540479656,5.678997096132969,5.048157688053643,4.088506430861244,3.81193853545429,3.3472075588431487,4.656726957552945,3.573176585860937,0.6931471805599453,4.509520289586785,3.3472075588431487,5.016823171845522,2.451733749890424,4.202557120317422,5.178149493269053,1.482084848330183,4.880634032368911,6.068375542953111,3.573176585860937,1.482084848330183,1.482084848330183,4.2719508800862025,2.451733749890424,0.6931471805599453,0.6931471805599453,3.2589092308498695,1.482084848330183,5.016823171845522,5.407146995987835,4.004538464077201,5.136668471482801,2.451733749890424,2.451733749890424,6.459215912147602,1.482084848330183,0.6931471805599453,3.3472075588431487,4.722928666401315,1.9175441425793662,5.374297063163524,4.088506430861244,3.0547985467910928,3.3472075588431487,0.6931471805599453,1.9175441425793662,3.699666607089022,2.219892548833465,2.7980543994254004,0.6931471805599453,0.6931471805599453
cell8,2.205575356553639,5.1998512686726475,5.262885692326818,4.437309601234022,6.390810341416927,1.4721257969696717,0.6931471805599453,4.110255052272376,0.6931471805599453,4.5678796842493075,5.538744652138942,4.88065553841828,4.615680793258941,4.070799090156511,0.6931471805599453,3.411209980954585,3.330180900715677,4.786862614104485,5.014527082323887,1.4721257969696717,4.491599962079026,5.660796190063382,3.7399132808804105,2.918280546013241,3.0382132685301584,4.806338184875594,5.7695584373941795,3.330180900715677,1.9046388172999087,3.1452902126323314,2.918280546013241,0.6931471805599453,6.547867632667508,2.4365880725171927,3.1452902126323314,3.621065133146429,4.184782974259317,5.724386359352949,0.6931471805599453,3.242002554948219,2.918280546013241,0.6931471805599453,2.918280546013241,0.6931471805599453,4.898402863028851,5.34494886824943,5.4716362565209336,3.7399132808804105,3.555886999794024,2.78197846258962,3.682253779141799,4.862587546725494,3.621065133146429,6.185159856106409,4.110255052272376,1.4721257969696717,4.661300818172612,3.1452902126323314,4.110255052272376,1.4721257969696717,4.638750931493995,5.55711941576963,5.212780031269867,4.029722180125949,4.88065553841828,1.9046388172999087,4.93297967217209,3.682253779141799,0.6931471805599453,4.254139659669036,4.184782974259317,4.349912684026757,1.4721257969696717,3.7399132808804105,4.726051143492435,2.78197846258962,3.1452902126323314,6.0389510766498695,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.212780031269867,2.78197846258962,3.682253779141799,0.6931471805599453,0.6931471805599453,1.9046388172999087,4.844187086458591,6.577835115478908,3.621065133146429,4.806338184875594,2.78197846258962,2.918280546013241,6.534254942541138,2.4365880725171927,0.6931471805599453,3.0382132685301584,4.254139659669036,2.6241215461976566,5.461670853366332,3.682253779141799,1.9046388172999087,2.4365880725171927,2.4365880725171927,2.205575356553639,3.846125070139679,0.6931471805599453,2.6241215461976566,3.4861626416240874,3.330180900715677
cell9,3.8623155958031448,5.351323397693912,5.295780920431902,4.667615271690665,6.150917729971353,2.5947954464715592,0.6931471805599453,5.216573313685847,2.0408207245119536,4.876191253930958,5.084590974980513,5.185174611543226,4.331522602367295,4.169238039541655,0.6931471805599453,4.306238851071006,0.6931471805599453,4.8317745098600335,4.736544867952011,2.949205023704155,1.3607135836239392,5.206216236560788,4.169238039541655,2.2613357378936736,4.253668749702951,4.574182258209552,5.163680702710143,3.7791186203601885,4.403750592203062,4.010442664056578,4.846800366086713,0.6931471805599453,6.250980679914718,2.0408207245119536,3.352904625098127,4.685298197803079,2.8444323182933617,6.209861568503581,0.6931471805599453,3.210347346357363,3.4172222385700515,0.6931471805599453,3.352904625098127,2.949205023704155,4.667615271690665,4.998704677400303,5.95478204559316,3.4172222385700515,3.7347717479997633,3.975416739378212,3.1306442167677075,5.096279741567612,4.471111281892073,5.861957383226192,5.216573313685847,3.2841641597738827,4.8317745098600335,3.975416739378212,3.58854909838837,1.7575042528621063,4.280299212560021,5.747581878095407,5.638885700553429,4.280299212560021,4.649614022372854,3.1306442167677075,4.139432416526041,3.8623155958031448,0.6931471805599453,3.901454633265983,5.0114350754645,5.084590974980513,1.7575042528621063,3.7347717479997633,5.26680827786201,2.2613357378936736,4.593580304437911,5.861957383226192,0.6931471805599453,3.2841641597738827,0.6931471805599453,4.280299212560021,3.639702773935128,2.5947954464715592,0.6931471805599453,2.5947954464715592,2.8444323182933617,5.0114350754645,5.74150479738489,4.306238851071006,4.753059647155385,4.306238851071006,2.441901089750662,6.026053101634154,2.727383559889985,0.6931471805599453,3.4172222385700515,4.876191253930958,1.7575042528621063,5.2765593916612135,4.280299212560021,3.8623155958031448,3.0440340107199813,3.0440340107199813,2.727383559889985,3.4172222385700515,0.6931471805599453,2.949205023704155,1.3607135836239392,2.8444323182933617
cell10,2.6166975761426077,5.391088563751975,5.358602495460161,5.178162160154067,6.5048193523075835,3.54769669926194,0.6931471805599453,4.021343870549935,0.6931471805599453,3.786132608766524,5.4923328107936875,5.081341917220908,4.90728005788999,3.6128434000558483,0.6931471805599453,4.559372267261306,0.6931471805599453,4.797792339578596,4.889844466242246,3.0303607061829223,1.8985452021222569,4.797792339578596,4.34144937873204,1.4674335699863081,3.322116723734964,4.34144937873204,5.380376708176731,2.910534457139322,4.941264917247085,3.837809274188487,6.0743022157605,2.198808026730628,6.295447165236369,4.176360107197929,2.198808026730628,3.322116723734964,2.6166975761426077,6.278044480980832,0.6931471805599453,3.4030972202801855,1.4674335699863081,3.54769669926194,3.4030972202801855,2.6166975761426077,4.738198178605667,4.4005413387371215,5.73103913134131,2.7743699266293635,3.4030972202801855,2.7743699266293635,4.456335411675816,5.151442391245044,4.278645039301505,5.635619279935063,4.483106901884565,2.6166975761426077,5.109974444342189,3.978520677020609,3.837809274188487,2.198808026730628,4.428827447066766,4.4005413387371215,5.811166193601677,4.456335411675816,4.696399527264398,1.8985452021222569,4.139800181801207,3.837809274188487,1.4674335699863081,4.3714317777108676,4.278645039301505,4.854033895943651,1.8985452021222569,3.54769669926194,4.483106901884565,3.6128434000558483,5.241995637894519,5.692381118853015,1.4674335699863081,3.6128434000558483,1.8985452021222569,3.322116723734964,2.6166975761426077,3.4030972202801855,0.6931471805599453,3.1373527920640045,2.4294247513881437,4.696399527264398,6.024665713285745,4.021343870549935,5.021493440127547,4.176360107197929,2.6166975761426077,6.428517280431336,2.198808026730628,0.6931471805599453,3.54769669926194,3.978520677020609,2.910534457139322,5.191258998018702,3.6128434000558483,3.0303607061829223,3.9337812943450166,1.8985452021222569,1.4674335699863081,3.4030972202801855,0.6931471805599453,1.8985452021222569,2.198808026730628,1.4674335699863081
