"","2","6","10","19","80","91"
"1",0,-2.61720923175574,0,0,0,0
"2",-0.726741246446032,0,-3.11487844381715,0,0,0.542872578258663
"3",-2.43058500613982,0,0,-8.12260273860047,0,-1.20365857036597
"4",0,0,4.01536901371712,0,0,0
"5",0,0,0,0,0,-8.74791851433282
"6",0,0,-0.789326571163548,0,0,0
"7",0,0,0,0,0,0.0886379636993722
"8",0,0,0,0,-0.414263523109873,0
"9",-9.60236544925966,0,0,0,0,0
"10",0,0,0,-2.11707342743904,0,-6.15079072598357
"11",0,0,0,-1.89426009106022,0,3.00227304287736
"12",0,0,0,0,0,0
"13",-5.61840999474865,0,0,0,0,-7.75094466053053
"14",0,0,0,0,0,0
"15",0,0,0,0,0,0
"16",0,0,-0.868598424126536,0,0,0
"17",0,0,0,0,0,0
"18",0,0,6.27150133367995,0,0,0
"19",0,-1.10327789083528,1.39622106696104,0,2.23584902866149,-3.7708351250975
"20",0,0,0,0,0,0
"21",0,1.17319448059232,0,0,0,0
"22",7.37149696383024,0,0,0,0,0
"23",0,0,0,0,-1.23780928056838,-8.86214283769537
"24",0,0,0,0,2.29140765246359,0
"25",-5.44170026101798,2.95525545504032,0,0,0,0
"26",3.12933172217864,0,0,0,3.92480055873746,0
"27",0,0,0,0,0,0
"28",0,0,0,0,0,0
"29",10.9314505626955,0,0,0,0.0261633147145877,0
"30",0,0,7.45835450238419,-2.2056231964431,0,0
"31",0,-0.367820073124731,0,0,0,0
"32",0,0,3.71063149838619,4.03351698628733,0,0
"33",0,0,0,-0.25597461326745,0,0
"34",0,0,0,0,0,0
"35",0,0,0,0,0,0
"36",0,0,0,0,0,1.43456055282519
"37",-4.31147005958884,-7.86250656751408,0,-0.85114271217754,-2.66124050720075,0
"38",0,0,0,0,0,0
"39",0,0,0,0,0,4.99286383834429
"40",1.42388328778833,0,0,8.68323053414517,0,-3.13843419335266
"41",0,0,0,0,5.26586028661897,0
"42",0,0,0,0,-5.59924893564116,-0.831061520739386
"43",0,0,-1.91662540379519,-0.589516538001453,0,0
"44",0,0.563708296111695,0,0,0,0
"45",0,0,0,0,0,0
"46",0,0,0,0,0,0
"47",0,0,0,0,0,0
"48",0,0,0,0,0,0
"49",0,0,-5.9920984431014,0,0,-6.87317746090753
"50",-3.19961882003204,0,0,0,0,0
"51",0,0,0,0,0,0
"52",0,2.00222062363665,-5.39111096871634,0,0,0
"53",0,0,0,0,-2.15404271866231,0
"54",0,3.77466381151493,0,-10.0583658662856,0,0
"55",0,0,0,0,0,-1.21179569533373
"56",0,0,0,0,0,0
"57",0,2.12163178673351,0,0,0,0
"58",0,2.93302707913964,0,0,0,0
"59",0,0,0,0,0,2.77048302408969
"60",0,-3.51915224999331,0,0,0,0
"61",0,0,-2.7820753519613,0,0,0
"62",0,0,0,0,-1.45065968936153,0
"63",0,0,0,0,0,-1.66524520702065
"64",-0.889745164100815,0,0,-2.33411528200707,0,0
"65",0,0,0,5.07794327086795,0,0
"66",0,0,0,-7.53474798189059,0,0
"67",0,0,-1.37762418121144,0,0,0
"68",0,-2.25672710955504,0,-2.95333346416946,0,0
"69",0,-2.26612028101119,0,1.88629802967991,0,0
"70",3.83532491378522,0,0,0,0,0
"71",2.51984821607243,-2.14061174575596,0,0,0.291187470508377,0
"72",0,0,0,0,0,0
"73",0,0,0,0,0,0
"74",0,0,3.34361928860345,0,-1.85521189503996,0
"75",-5.87758836828294,0,0,0,1.6326252260779,0.0906514021741184
"76",0,-1.62593242208938,0,-5.99976945135222,0,0
"77",-0.841557427855163,-5.59357980199921,0,0,0,0
"78",0,-2.36035495861861,2.82432398979901,7.542243651501,0,0
"79",0,0,0,0,0,0
"80",-3.89164703127467,0,0,0,0.272418378226431,-1.15719530242501
"81",1.49774685294893,0,0,0,8.29805089987773,0
"82",0,0,0,0,0,0
"83",-6.70363296277507,0,0,0,0,0
"84",0,0,0,0,0,0
"85",0,-0.256089194410588,0,5.30445553385087,4.76982182294341,0
"86",0,0,0,0,-0.873360478071095,0
"87",0,0,-6.54048943498596,3.06993868439074,0,0
"88",-3.390025477676,0,-2.84550862400353,0,0,4.09810049680852
"89",0,-0.614887977176426,0,0,0,0
"90",0,0,0,0,-5.38245836112627,2.00368984358519
"91",0,-0.0354935342051568,0,0,0,0
"92",0,0,0,0,0,-4.68855817809414
"93",0,0,0,0,1.32664311750117,0.653460682454958
"94",0,4.40469982203426,-4.33184215776946,-7.25287845463221,-1.25649078232954,-1.67250974212178
"95",0,0,0,0,0,0
"96",0,0,0,0,-3.06649542807285,0
"97",0,0,0,0,3.05635345581622,0
"98",0,0,-2.45469392083732,0,-6.62786283914759,0
"99",0,0,0,0,-1.87144481893732,0
"100",0,0,0,0,0,0
"102",0,0,0,0,0,0
"103",0,0,0,0,0,0
"104",0,0,0,0,0,0
"105",0,0,0,0,0,0
"105",0,0,0,0,0,0
"106",0,0,0,0,0,0
"107",0,0,0,0,0,0
"108",0,0,0,0,0,0
"109",0,0,0,0,0,0
"110",0,0,0,0,0,0
