"","2","6","10","19","80","91"
"1",0,0,0,0,0,1.4134922530049
"2",0,0,0,0,0,0
"3",2.26641410199981,0,0,0,0,-5.63668851064561
"4",0.0170739622153002,0,0,0.576264682320241,0,-3.22590877591495
"5",0,0,0,0,0,0
"6",0,0,0,-0.396744344647916,0,0
"7",0,0,0,0,0,0
"8",-10.0446171648446,0,0,0,0,0
"9",0,0,0,0,0,0
"10",0,0,-1.24446093618575,0,0,0
"11",0,4.52615261918491,0,4.44128771672883,3.45651403439035,0
"12",0,0,0.379946954735898,0,0,0
"13",0.0796282978014274,0,-3.47665059417717,0,0,1.72653313434568
"14",0,0,0,3.38049060833417,0,0
"15",-2.4925793020907,0.0417845084349996,0,0,0,0
"16",0,0,0,0,0,-1.76686676986773
"17",0,0,-6.03280608106245,0,0,0
"18",0,0,0,0,0,1.4861610935725
"19",0.789565446676498,0,0,0,3.10286857895931,0
"20",-2.62644662127889,0,0,2.86949629363286,-1.52579872559985,0
"21",0,0,0,0,0,0
"22",0,0,0,0,0,0
"23",0,-7.55720320855923,0,0,0,0
"24",0,0,0,0,0,0
"25",0,3.06965797206235,0,0,0,0
"26",0,-3.24632468290868,0,0,3.01919526987779,0
"27",0,0,1.51503897236164,0.457544747072315,0,2.6402566064437
"28",0,0.278698422462785,5.38319146624983,0,0,0
"29",0,0,0,0,0,0
"30",0,0,-3.08243669942001,0,0,0
"31",0,0,0,0,0,0
"32",-3.42425468457316,0,0,-2.73668320637682,-5.94006888189359,0
"33",0,0,0,0,0,-3.65401626989948
"34",0,0,0,0,0,-4.1261468947278
"35",1.52642130581452,0,0,0,0,0
"36",0,0,0,0,0,2.15345137398817
"37",-1.87703767921055,0,0,0,0,0
"38",0,0,0,-0.0742444183038117,0,0
"39",0.992539142056427,0,0,0,0,0
"40",0,0,0,1.44151435223364,0,0
"41",0,0,0,1.86588021937813,6.48452237696736,0
"42",0,-9.93897954226384,0,0,0,0
"43",-3.3606361831768,0,0,0,0,0
"44",0,-3.89682765993129,0,0,0,-1.31185538896426
"45",-0.566141157443982,0,4.24407383943105,1.32889431540356,-3.64726226798984,0
"46",0,0,0,0,0,0
"47",0,0,0,0,0,0
"48",0,1.62135040542507,0,0,0,0
"49",2.77140001718342,0,0,0,0,-1.96421207543711
"50",3.6582722031457,0,0,0,0,0
"51",0,0,0,0,2.92680866978357,-1.14037535335536
"52",0,0,0,-4.79887473277128,0,0.367810126628681
"53",0,0,0,0,0,-1.13630976487076
"54",0,0,0,0,0,2.82485340217875
"55",0,0,0,0,0,0
"56",0.896510421973518,0,0,0,0,-0.456387231306412
"57",0,0,0,0,0,0
"58",0,0,0,0,0,0
"59",-0.410863275062119,0,0,0,0,0.297252677723231
"60",0,-5.37087906333211,0,0,0,0
"61",0,0,-2.15424820543252,0,1.282003604316,0
"62",1.64574398825793,0,0,7.82462875677168,0,0
"63",0,0,-1.06014363616369,4.94137925926413,0,0
"64",0,0,0,0,0,0
"65",0,0,0,0,0,0
"66",-4.46707196422206,0,0,0,0,0
"67",-5.031001251971,0,0,0,0,0
"68",0,0,0,0,9.00232695256274,0
"69",0,0,0,0,2.01276264200034,1.28353533442356
"70",0,0,1.24325936322211,1.72157825896777,-3.68980494425648,0
"71",0,0,0,0,-2.44906938311446,0
"72",0,0,0,0,0,-0.542931946444464
"73",0,0,6.70688449318919,-2.21250475487942,0,0
"74",-0.0651153558314449,0,0,0,0,-1.00311770789675
"75",0,2.76555589827568,0,0,1.17944314668182,2.15393281617446
"76",0,4.07092542957538,0,0,-5.67393216373206,0
"77",0,0,0,0,0,0
"78",0,0,0,0,0,0
"79",0,0,0,0,2.83104538544866,0
"80",0,0,0,0,0,-0.911262052751091
"81",0,2.65355084397425,-2.90404230234948,2.51732966868376,0,0
"82",-0.309064298184628,0,0,0,0,0.219743609458864
"83",0,0,0,0,0,4.58124676141429
"84",5.33094867330627,0,0,0,0,0
"85",0,0,0,-2.57888943222776,0,0
"86",6.26431830654367,0,0,0,4.26219264122774,0
"87",0,0,5.55775051900245,0,-2.34017974600644,0.14683395453177
"88",3.51260289083859,-0.795242583270443,2.59645830098703,0,-0.538266406506212,0
"89",0,0,0,0,-0.35864190620449,0
"90",-1.3101406941524,0,-4.91177846157418,0,0,0
"91",0,-5.91862683867977,-4.75068487920793,0,0,0
"92",0,0,0,0,0,0
"93",0,0,0,0,-0.529461057875519,0
"94",0,6.06775702972977,1.98626965653744,0,0,0
"95",0,0,-6.79463384441898,0,0,0
"96",0,0,0,0,0,0
"97",0,-3.66024651678293,0,0,0,0
"98",0,0,-0.455218551673521,0,1.11154826501207,0
"99",0,0,0,-3.31616697418381,0,0
"100",0,0,0,0,0,0
"102",0,0,0,0,0,0
"103",0,0,0,0,0,0
"104",0,0,0,0,0,0
"105",0,0,0,0,0,0
"105",0,0,0,0,0,0
"106",0,0,0,0,0,0
"107",0,0,0,0,0,0
"108",0,0,0,0,0,0
"109",0,0,0,0,0,0
"110",0,0,0,0,0,0
