hub,x,y,sigma,strength
hub1,77.9940230119237,81.97893197636456,0.0157512157663917,0.9807628963653204
hub2,77.98354190898382,81.99306259095397,0.024660788992700237,0.7842046893953645
hub3,78.00725598468146,82.00006718997132,0.026243914003617325,0.9389407423019728
