target,hub
10,hub2
11,hub3
12,hub1
14,hub2
15,hub2
16,hub1
17,hub1
18,hub1
19,hub2
2,hub2
20,hub3
21,hub2
22,hub2
23,hub1
24,hub2
25,hub2
26,hub1
28,hub3
29,hub2
3,hub2
30,hub1
32,hub3
33,hub2
37,hub2
39,hub2
4,hub1
40,hub3
41,hub3
43,hub3
44,hub1
46,hub1
47,hub2
48,hub1
49,hub1
50,hub1
52,hub3
53,hub2
54,hub1
55,hub1
57,hub2
59,hub3
6,hub2
61,hub1
62,hub3
63,hub2
64,hub1
66,hub3
67,hub1
68,hub3
69,hub3
7,hub1
70,hub1
71,hub2
72,hub3
73,hub3
75,hub2
76,hub3
77,hub2
79,hub3
8,hub1
80,hub2
81,hub3
83,hub1
84,hub2
86,hub3
87,hub2
88,hub2
89,hub1
9,hub1
90,hub2
92,hub1
93,hub2
94,hub2
96,hub3
97,hub1
98,hub2
99,hub2
