target,hub
1,hub3
10,hub2
100,hub2
11,hub3
13,hub3
14,hub3
15,hub1
16,hub3
18,hub3
2,hub2
20,hub2
21,hub3
22,hub2
23,hub1
24,hub2
25,hub2
27,hub1
28,hub1
3,hub2
31,hub3
32,hub1
35,hub2
36,hub2
38,hub1
39,hub2
40,hub1
41,hub1
42,hub2
43,hub1
45,hub2
46,hub3
47,hub1
48,hub1
49,hub2
5,hub1
53,hub3
54,hub3
55,hub1
56,hub1
57,hub2
59,hub1
6,hub1
60,hub1
61,hub1
62,hub1
64,hub1
66,hub2
67,hub1
68,hub2
7,hub1
70,hub3
71,hub3
73,hub1
74,hub1
75,hub1
76,hub2
77,hub1
78,hub3
79,hub3
80,hub1
81,hub2
82,hub2
83,hub1
84,hub3
85,hub3
86,hub1
88,hub1
9,hub3
90,hub2
91,hub3
93,hub2
94,hub3
95,hub1
97,hub1
98,hub3
99,hub1
