target,hub
1,hub2
10,hub2
100,hub3
11,hub1
12,hub3
13,hub2
14,hub2
15,hub1
17,hub1
20,hub3
21,hub3
22,hub3
24,hub3
26,hub3
27,hub3
28,hub1
29,hub1
3,hub2
30,hub1
31,hub1
32,hub1
34,hub2
38,hub2
39,hub3
4,hub2
40,hub1
41,hub2
46,hub3
47,hub3
48,hub3
49,hub3
50,hub1
51,hub3
52,hub2
54,hub3
58,hub3
59,hub3
6,hub3
60,hub3
61,hub2
62,hub1
63,hub3
64,hub1
65,hub2
66,hub3
68,hub3
69,hub1
7,hub1
70,hub2
72,hub1
73,hub3
74,hub2
75,hub1
76,hub2
77,hub1
78,hub2
79,hub3
8,hub3
80,hub3
81,hub3
82,hub1
83,hub2
84,hub3
85,hub1
86,hub3
89,hub1
9,hub2
90,hub1
91,hub3
92,hub3
94,hub3
96,hub3
97,hub1
98,hub2
99,hub1
