target,hub
1,hub1
10,hub3
100,hub3
11,hub3
12,hub3
13,hub3
15,hub3
16,hub3
17,hub3
18,hub1
21,hub2
22,hub2
24,hub1
25,hub1
26,hub3
28,hub2
29,hub3
3,hub3
30,hub3
32,hub3
33,hub3
34,hub3
35,hub1
37,hub1
38,hub3
39,hub3
40,hub3
41,hub3
43,hub1
46,hub3
47,hub3
48,hub2
5,hub3
50,hub1
51,hub3
52,hub1
53,hub3
55,hub2
56,hub2
57,hub1
58,hub1
6,hub2
60,hub3
61,hub3
62,hub1
63,hub3
65,hub2
68,hub2
69,hub3
7,hub2
70,hub3
71,hub1
72,hub3
73,hub2
74,hub1
76,hub3
77,hub2
78,hub2
79,hub3
8,hub2
83,hub3
84,hub3
85,hub2
86,hub3
87,hub3
88,hub3
89,hub3
9,hub3
90,hub1
94,hub3
95,hub3
96,hub1
97,hub2
98,hub1
99,hub2
