target,hub
1,hub2
11,hub2
12,hub2
13,hub1
14,hub1
15,hub1
18,hub1
19,hub3
2,hub2
21,hub3
22,hub2
23,hub3
24,hub3
27,hub3
29,hub2
3,hub1
30,hub3
31,hub1
33,hub2
35,hub1
36,hub1
38,hub1
39,hub3
40,hub2
41,hub2
42,hub1
43,hub3
44,hub1
45,hub2
46,hub3
49,hub2
5,hub2
50,hub3
51,hub2
52,hub1
53,hub2
55,hub3
56,hub2
57,hub3
58,hub3
59,hub1
6,hub3
60,hub2
61,hub3
62,hub1
63,hub1
64,hub1
65,hub1
66,hub3
67,hub2
68,hub2
7,hub1
70,hub3
71,hub3
72,hub3
73,hub1
74,hub1
75,hub3
76,hub3
77,hub1
79,hub3
8,hub3
80,hub2
81,hub3
82,hub2
83,hub3
86,hub2
87,hub3
89,hub2
9,hub2
90,hub2
91,hub3
92,hub3
94,hub1
96,hub2
97,hub2
98,hub1
99,hub2
