target,hub
10,hub3
100,hub1
11,hub1
12,hub2
15,hub2
16,hub2
17,hub3
18,hub1
19,hub1
2,hub2
20,hub2
21,hub3
22,hub2
23,hub2
24,hub2
25,hub3
27,hub3
28,hub2
3,hub3
30,hub1
31,hub2
34,hub2
35,hub2
36,hub1
37,hub2
38,hub1
4,hub1
40,hub3
42,hub1
44,hub3
45,hub3
46,hub3
47,hub1
48,hub3
49,hub2
51,hub3
52,hub1
53,hub2
54,hub2
56,hub3
59,hub3
6,hub1
61,hub1
62,hub1
63,hub1
64,hub3
66,hub2
67,hub2
68,hub2
69,hub3
7,hub3
70,hub3
71,hub2
72,hub1
73,hub2
74,hub1
75,hub3
76,hub1
77,hub2
78,hub3
79,hub1
80,hub2
81,hub1
82,hub2
83,hub2
84,hub2
85,hub1
86,hub1
87,hub3
88,hub2
89,hub1
9,hub1
90,hub3
92,hub2
94,hub2
95,hub1
96,hub1
97,hub1
98,hub3
99,hub2
