hub,x,y,sigma,strength
hub1,67.0205112677973,53.98668841314727,0.018822164432035778,1.052870919660524
hub2,67.00565974059366,53.980031006126545,0.020807464183475947,1.0054498075243683
hub3,67.00321238447283,53.98361816584564,0.022090528466712153,0.7205482695624287
