target,hub
1,hub2
10,hub1
100,hub2
13,hub3
14,hub1
16,hub3
17,hub1
18,hub1
19,hub1
2,hub3
20,hub3
21,hub1
22,hub1
23,hub1
24,hub3
27,hub2
28,hub3
29,hub1
3,hub2
30,hub2
33,hub3
34,hub3
35,hub3
37,hub3
38,hub1
39,hub3
4,hub2
40,hub3
42,hub2
43,hub2
44,hub2
45,hub3
46,hub3
48,hub2
49,hub2
5,hub2
50,hub1
52,hub3
53,hub3
54,hub1
56,hub3
57,hub3
58,hub3
60,hub1
61,hub3
62,hub2
63,hub2
66,hub3
67,hub3
69,hub2
7,hub3
70,hub1
71,hub3
72,hub1
74,hub3
75,hub2
77,hub3
78,hub3
79,hub3
84,hub3
85,hub1
86,hub2
87,hub2
88,hub3
89,hub3
90,hub1
91,hub1
93,hub1
95,hub3
96,hub3
97,hub3
99,hub3
