target,hub
10,hub3
100,hub1
11,hub2
12,hub1
15,hub2
16,hub3
17,hub2
2,hub1
20,hub2
22,hub3
23,hub2
24,hub3
25,hub2
28,hub1
29,hub2
3,hub1
31,hub2
32,hub2
36,hub3
38,hub3
39,hub1
4,hub2
41,hub2
43,hub2
45,hub2
46,hub2
47,hub1
48,hub1
49,hub3
50,hub1
51,hub1
52,hub3
53,hub3
54,hub3
56,hub3
59,hub1
6,hub1
61,hub1
62,hub3
63,hub3
64,hub2
65,hub3
66,hub2
67,hub2
68,hub1
69,hub3
7,hub2
70,hub2
71,hub1
72,hub2
74,hub1
75,hub2
76,hub2
78,hub1
79,hub2
81,hub2
83,hub1
84,hub2
85,hub1
86,hub2
87,hub2
88,hub1
90,hub1
91,hub2
94,hub2
95,hub1
96,hub2
97,hub3
99,hub1
