target,hub
1,hub3
100,hub2
12,hub1
13,hub1
14,hub2
16,hub3
17,hub3
18,hub1
19,hub3
2,hub3
20,hub2
21,hub3
22,hub2
23,hub3
24,hub3
26,hub3
27,hub3
28,hub1
3,hub3
30,hub2
32,hub3
33,hub1
34,hub1
35,hub1
36,hub1
37,hub1
38,hub3
39,hub3
4,hub3
41,hub1
42,hub3
44,hub1
45,hub2
47,hub3
49,hub3
5,hub2
50,hub3
52,hub1
54,hub3
56,hub2
59,hub3
6,hub3
60,hub2
61,hub1
62,hub1
65,hub3
66,hub2
67,hub3
69,hub1
70,hub1
72,hub3
73,hub2
76,hub3
77,hub3
78,hub1
79,hub3
80,hub3
81,hub3
85,hub3
86,hub2
87,hub1
88,hub2
89,hub2
9,hub1
90,hub2
92,hub3
93,hub3
94,hub2
96,hub3
97,hub2
98,hub1
