target,hub
100,hub2
11,hub3
12,hub1
13,hub1
14,hub3
15,hub2
18,hub2
19,hub1
2,hub3
21,hub2
22,hub3
23,hub1
24,hub2
25,hub1
28,hub2
29,hub2
30,hub1
31,hub2
32,hub2
33,hub1
34,hub2
35,hub1
36,hub2
37,hub2
39,hub3
4,hub1
40,hub2
41,hub2
44,hub1
46,hub2
47,hub2
49,hub2
5,hub1
50,hub3
51,hub1
52,hub2
53,hub2
55,hub3
57,hub1
59,hub2
6,hub2
60,hub1
61,hub2
62,hub1
63,hub2
64,hub1
65,hub2
66,hub2
67,hub2
68,hub1
7,hub1
70,hub1
71,hub3
72,hub1
73,hub2
74,hub3
77,hub2
78,hub2
79,hub3
8,hub2
80,hub1
81,hub3
82,hub1
83,hub1
84,hub1
85,hub2
86,hub1
88,hub2
89,hub2
90,hub2
91,hub1
92,hub3
95,hub2
96,hub2
97,hub3
98,hub1
