target,hub
1,hub3
10,hub1
100,hub3
12,hub2
14,hub1
15,hub2
16,hub2
17,hub3
18,hub2
19,hub1
2,hub2
21,hub2
22,hub3
23,hub2
25,hub2
26,hub3
27,hub1
28,hub2
3,hub3
30,hub1
32,hub2
33,hub3
34,hub1
35,hub3
36,hub2
37,hub1
39,hub2
4,hub3
40,hub1
41,hub3
44,hub2
46,hub2
47,hub2
49,hub2
5,hub2
50,hub2
51,hub1
52,hub3
54,hub1
55,hub2
56,hub2
57,hub3
58,hub3
59,hub2
60,hub3
61,hub2
62,hub1
63,hub2
64,hub2
65,hub3
66,hub3
67,hub3
68,hub2
69,hub3
7,hub2
70,hub3
71,hub3
72,hub3
74,hub2
75,hub2
76,hub2
77,hub1
78,hub2
79,hub2
8,hub2
80,hub2
81,hub3
82,hub2
85,hub2
86,hub1
87,hub2
88,hub1
89,hub2
90,hub1
91,hub3
92,hub1
94,hub2
95,hub3
96,hub3
97,hub1
98,hub3
99,hub2
