target,hub
1,hub1
10,hub2
100,hub3
11,hub1
12,hub3
13,hub1
14,hub3
15,hub2
16,hub1
17,hub1
2,hub2
21,hub2
24,hub2
26,hub3
27,hub2
29,hub1
3,hub3
30,hub2
31,hub2
32,hub1
33,hub1
36,hub3
38,hub3
39,hub3
4,hub1
40,hub2
41,hub2
42,hub3
43,hub3
44,hub1
46,hub3
49,hub2
50,hub1
51,hub3
52,hub1
54,hub1
56,hub2
57,hub2
58,hub3
59,hub2
6,hub3
61,hub3
62,hub2
63,hub1
64,hub1
65,hub2
68,hub2
69,hub3
7,hub1
70,hub2
71,hub3
72,hub3
73,hub3
74,hub2
75,hub1
76,hub3
77,hub1
79,hub3
8,hub1
80,hub2
81,hub3
82,hub1
83,hub3
84,hub1
85,hub3
86,hub3
89,hub1
9,hub1
90,hub3
92,hub1
94,hub3
95,hub3
96,hub1
97,hub2
98,hub3
99,hub1
