target,hub
10,hub2
100,hub2
11,hub3
13,hub3
14,hub2
16,hub2
17,hub3
18,hub1
19,hub1
20,hub1
22,hub3
23,hub2
24,hub3
25,hub1
26,hub1
29,hub3
3,hub3
30,hub1
31,hub1
32,hub3
33,hub2
34,hub1
35,hub2
37,hub1
39,hub1
4,hub3
40,hub3
42,hub1
43,hub1
44,hub1
45,hub1
46,hub3
49,hub1
5,hub3
50,hub3
51,hub2
53,hub3
54,hub3
55,hub2
56,hub2
58,hub3
59,hub3
6,hub2
60,hub2
61,hub3
62,hub3
63,hub3
64,hub2
65,hub1
66,hub1
67,hub3
7,hub3
70,hub1
71,hub1
72,hub3
73,hub2
74,hub3
75,hub1
77,hub2
78,hub1
79,hub3
8,hub3
80,hub3
82,hub2
83,hub3
84,hub3
86,hub1
88,hub3
89,hub2
9,hub3
90,hub2
93,hub3
94,hub1
95,hub3
97,hub3
99,hub3
