target,hub
1,hub3
10,hub3
11,hub2
12,hub2
14,hub3
15,hub1
16,hub1
17,hub1
19,hub3
2,hub3
20,hub2
25,hub3
26,hub1
27,hub2
28,hub2
29,hub1
3,hub1
31,hub1
34,hub2
35,hub3
36,hub1
37,hub1
38,hub3
4,hub3
40,hub2
41,hub3
43,hub1
44,hub1
45,hub2
47,hub2
48,hub3
49,hub3
5,hub1
50,hub1
52,hub3
53,hub2
54,hub3
55,hub1
56,hub2
57,hub2
58,hub1
59,hub3
6,hub2
60,hub2
61,hub2
62,hub3
63,hub2
67,hub1
68,hub2
69,hub3
7,hub1
70,hub3
71,hub2
72,hub3
73,hub3
74,hub2
75,hub2
76,hub3
77,hub3
78,hub3
79,hub2
8,hub3
81,hub3
82,hub2
83,hub2
84,hub1
85,hub2
88,hub2
89,hub3
9,hub2
90,hub1
92,hub2
93,hub3
97,hub3
98,hub3
99,hub2
