target,hub
1,hub2
10,hub1
100,hub1
11,hub1
12,hub1
13,hub1
15,hub3
17,hub2
2,hub2
20,hub1
21,hub2
22,hub3
23,hub2
24,hub2
25,hub2
28,hub3
29,hub3
3,hub2
31,hub2
32,hub2
33,hub3
35,hub2
36,hub2
37,hub1
38,hub2
39,hub2
41,hub2
42,hub2
43,hub1
44,hub2
46,hub3
48,hub2
49,hub2
50,hub2
52,hub1
54,hub1
55,hub3
56,hub3
58,hub3
59,hub2
60,hub1
61,hub1
62,hub2
63,hub2
64,hub2
65,hub1
67,hub3
7,hub2
70,hub3
71,hub1
72,hub3
73,hub2
74,hub1
75,hub1
76,hub2
77,hub2
8,hub3
80,hub1
82,hub1
83,hub1
84,hub2
85,hub1
86,hub1
87,hub3
9,hub2
90,hub2
91,hub1
92,hub2
93,hub2
94,hub1
