target,hub
10,hub1
11,hub2
14,hub1
15,hub3
16,hub2
17,hub1
18,hub3
19,hub3
2,hub3
20,hub3
21,hub3
22,hub1
23,hub3
24,hub3
26,hub1
27,hub3
28,hub2
29,hub1
3,hub3
30,hub3
31,hub3
33,hub3
34,hub3
35,hub3
36,hub2
38,hub3
39,hub2
40,hub2
41,hub3
43,hub3
44,hub2
45,hub1
46,hub1
47,hub3
49,hub3
5,hub3
50,hub2
52,hub1
53,hub2
54,hub1
55,hub1
56,hub3
57,hub3
58,hub3
59,hub1
6,hub1
60,hub3
61,hub1
66,hub3
67,hub2
69,hub1
7,hub1
70,hub2
72,hub3
73,hub2
74,hub1
75,hub3
76,hub3
78,hub3
79,hub1
8,hub3
80,hub3
82,hub3
83,hub2
84,hub3
86,hub1
87,hub2
88,hub1
89,hub3
9,hub1
90,hub3
91,hub3
92,hub3
93,hub2
95,hub2
97,hub2
98,hub3
99,hub3
