target,hub
1,hub3
10,hub3
11,hub2
12,hub1
14,hub1
16,hub3
18,hub2
2,hub2
23,hub1
24,hub1
26,hub1
27,hub2
28,hub3
29,hub3
3,hub3
30,hub2
31,hub2
33,hub1
34,hub3
35,hub2
36,hub3
37,hub3
38,hub3
4,hub1
41,hub3
42,hub2
44,hub2
45,hub3
46,hub1
47,hub3
49,hub3
5,hub1
50,hub2
51,hub1
52,hub3
53,hub2
54,hub1
55,hub1
56,hub3
57,hub3
58,hub1
59,hub1
6,hub1
60,hub3
61,hub1
63,hub3
64,hub3
65,hub1
67,hub3
68,hub2
69,hub2
70,hub2
71,hub1
72,hub1
73,hub3
74,hub2
76,hub3
77,hub3
78,hub1
79,hub3
8,hub3
80,hub1
82,hub2
83,hub3
84,hub3
86,hub1
87,hub3
88,hub2
9,hub3
90,hub3
91,hub1
92,hub2
93,hub3
95,hub3
96,hub3
97,hub1
98,hub1
99,hub2
