target,hub
1,hub3
10,hub3
100,hub2
11,hub2
12,hub2
13,hub3
15,hub2
17,hub1
18,hub3
19,hub1
2,hub1
20,hub3
21,hub1
24,hub3
26,hub2
28,hub3
29,hub2
3,hub3
30,hub2
31,hub2
32,hub2
33,hub1
34,hub3
35,hub2
36,hub3
38,hub3
39,hub3
41,hub2
43,hub3
45,hub3
46,hub3
47,hub2
48,hub3
49,hub2
5,hub2
50,hub2
51,hub1
52,hub2
53,hub1
54,hub1
55,hub3
56,hub3
57,hub3
58,hub2
59,hub1
6,hub3
60,hub2
62,hub1
63,hub3
65,hub1
66,hub2
67,hub3
68,hub3
7,hub2
70,hub2
71,hub3
72,hub2
73,hub3
74,hub3
75,hub1
77,hub1
78,hub2
79,hub2
8,hub3
80,hub3
81,hub2
83,hub1
84,hub3
86,hub3
87,hub1
88,hub3
89,hub1
9,hub2
90,hub3
91,hub2
93,hub3
94,hub1
95,hub3
96,hub2
97,hub2
98,hub3
99,hub3
