target,hub
1,hub1
10,hub2
100,hub1
11,hub3
12,hub2
13,hub3
14,hub1
15,hub2
16,hub1
17,hub3
18,hub3
19,hub1
2,hub1
20,hub1
21,hub1
22,hub3
23,hub1
26,hub3
27,hub1
28,hub1
29,hub1
30,hub3
31,hub3
32,hub3
33,hub2
34,hub2
35,hub2
36,hub2
37,hub3
38,hub1
39,hub3
4,hub2
40,hub1
41,hub1
42,hub1
43,hub2
44,hub1
47,hub2
49,hub2
5,hub1
50,hub3
51,hub2
52,hub2
54,hub2
55,hub3
56,hub2
58,hub1
60,hub2
61,hub3
62,hub3
63,hub3
64,hub1
65,hub1
66,hub2
67,hub3
68,hub3
69,hub3
7,hub3
71,hub3
73,hub2
75,hub1
76,hub3
77,hub3
8,hub2
80,hub2
81,hub3
82,hub1
83,hub3
84,hub3
85,hub3
86,hub3
87,hub3
88,hub2
89,hub2
9,hub3
92,hub2
93,hub2
95,hub1
97,hub2
98,hub3
99,hub3
