target,hub
1,hub3
10,hub1
12,hub2
13,hub1
16,hub1
18,hub1
19,hub2
2,hub1
20,hub3
21,hub1
22,hub1
23,hub1
24,hub2
25,hub1
26,hub1
27,hub2
3,hub3
30,hub1
31,hub1
32,hub2
33,hub3
35,hub2
36,hub2
37,hub2
38,hub2
39,hub1
4,hub3
40,hub1
41,hub2
42,hub1
44,hub1
45,hub1
46,hub2
47,hub3
48,hub1
49,hub2
5,hub2
50,hub2
52,hub3
53,hub1
54,hub2
55,hub3
56,hub2
57,hub1
58,hub3
59,hub2
6,hub3
61,hub3
62,hub3
63,hub1
65,hub1
67,hub2
68,hub2
69,hub2
7,hub2
70,hub2
71,hub3
73,hub3
75,hub1
76,hub3
79,hub1
8,hub1
82,hub3
83,hub1
84,hub3
85,hub2
86,hub2
87,hub1
88,hub2
90,hub1
91,hub3
92,hub2
93,hub3
94,hub2
95,hub2
97,hub2
99,hub1
