hub,x,y,sigma,strength
hub1,79.0018837114851,87.02209601253661,0.019275411829870043,2.124676083228927
hub2,78.99242385965431,87.0152096305674,0.019857918165203645,1.4655126566132302
hub3,78.97991102148015,87.01146225786647,0.021419029067803044,1.2856470170544376
