hub,x,y,sigma,strength
hub1,52.98070769946846,87.00963865619937,0.012019817044568141,1.5918657022597957
hub2,52.992438535711024,87.01365170939054,0.02087565144455189,0.7386108731725846
hub3,52.97684160968537,86.99705638727437,0.01987549409813159,1.5034303826316031
