target,hub
1,hub3
100,hub1
11,hub3
12,hub1
13,hub3
14,hub1
15,hub2
16,hub2
18,hub2
19,hub2
2,hub3
22,hub2
23,hub1
24,hub2
26,hub3
27,hub2
29,hub2
3,hub2
32,hub1
35,hub1
36,hub1
37,hub2
38,hub1
39,hub3
4,hub1
40,hub3
42,hub1
43,hub1
44,hub2
45,hub3
46,hub1
47,hub2
48,hub3
49,hub1
5,hub2
50,hub3
52,hub2
53,hub1
55,hub2
56,hub3
57,hub3
58,hub3
60,hub2
61,hub1
62,hub3
63,hub2
64,hub1
65,hub3
66,hub2
69,hub3
70,hub2
71,hub1
73,hub2
74,hub1
75,hub3
77,hub2
8,hub1
80,hub3
82,hub1
83,hub1
84,hub2
85,hub1
86,hub2
87,hub1
88,hub3
89,hub3
9,hub2
90,hub3
92,hub1
93,hub1
94,hub1
95,hub1
98,hub2
99,hub3
