target,hub
1,hub1
10,hub2
11,hub3
12,hub2
13,hub3
14,hub3
15,hub1
16,hub1
17,hub3
18,hub3
2,hub1
20,hub1
21,hub3
22,hub2
23,hub1
25,hub2
26,hub2
27,hub1
28,hub1
29,hub2
3,hub2
30,hub2
31,hub3
32,hub2
33,hub3
34,hub1
35,hub1
37,hub2
38,hub2
39,hub3
4,hub3
40,hub1
41,hub3
44,hub3
45,hub3
46,hub2
47,hub2
5,hub1
50,hub2
53,hub1
54,hub2
55,hub3
58,hub2
6,hub3
61,hub1
62,hub1
63,hub3
66,hub2
67,hub2
68,hub2
69,hub3
70,hub1
71,hub3
72,hub1
73,hub2
74,hub1
76,hub1
77,hub2
79,hub3
81,hub2
82,hub1
83,hub3
84,hub3
85,hub2
86,hub1
87,hub3
88,hub1
89,hub1
9,hub1
90,hub1
92,hub2
93,hub1
94,hub1
95,hub1
96,hub2
98,hub1
99,hub3
