hub,x,y,sigma,strength
hub1,85.98444275919773,74.98513282338288,0.02102248760264651,0.9420219940390123
hub2,86.00041620638987,75.01925300737612,0.01731363516680703,0.9285335029140008
hub3,86.02193504721166,74.99013714701083,0.018275622783798084,0.5859169369761024
