hub,x,y,sigma,strength
hub1,71.99145920108253,49.01013402384965,0.026460248684059953,2.1735329819898515
hub2,72.00462553846158,48.97797490380198,0.019600681738717627,1.5192476418967544
hub3,71.99038404137053,48.97995928527339,0.021429029633744157,1.3245023773311928
