target,hub
1,hub3
10,hub1
100,hub1
12,hub1
13,hub3
14,hub3
15,hub3
16,hub3
17,hub3
18,hub3
19,hub1
2,hub1
21,hub2
22,hub1
23,hub1
27,hub2
28,hub3
29,hub1
3,hub3
30,hub1
33,hub2
34,hub1
35,hub3
37,hub2
38,hub2
39,hub1
4,hub3
40,hub2
41,hub3
42,hub2
43,hub1
44,hub1
45,hub1
47,hub2
48,hub2
49,hub3
5,hub1
50,hub2
51,hub2
52,hub3
54,hub2
55,hub2
56,hub1
58,hub3
6,hub1
60,hub2
62,hub3
63,hub3
66,hub3
67,hub3
68,hub1
69,hub1
7,hub3
70,hub1
71,hub2
72,hub2
73,hub1
77,hub1
78,hub3
79,hub2
82,hub2
83,hub3
84,hub3
85,hub2
86,hub1
87,hub2
88,hub3
89,hub2
90,hub2
91,hub2
93,hub1
94,hub3
95,hub1
97,hub2
98,hub3
99,hub3
