hub,x,y,sigma,strength
hub1,59.99044517186939,72.01660584029165,0.018597289662881978,1.414928881246989
hub2,60.01285281166988,72.00635771817537,0.022577419183005328,1.3081015396128979
hub3,60.01606227321305,71.99224986515955,0.026144545435550247,1.3484584544869969
