target,hub
1,hub2
100,hub1
11,hub3
13,hub2
14,hub3
15,hub2
16,hub3
18,hub3
19,hub1
21,hub3
22,hub3
23,hub1
24,hub1
25,hub3
26,hub2
27,hub2
28,hub3
29,hub1
3,hub2
30,hub2
31,hub3
32,hub3
33,hub1
35,hub3
36,hub2
37,hub2
38,hub2
40,hub2
41,hub3
45,hub1
48,hub3
5,hub2
50,hub1
51,hub3
52,hub2
53,hub2
54,hub3
56,hub2
57,hub2
58,hub3
6,hub1
60,hub3
61,hub1
62,hub3
63,hub1
65,hub3
66,hub2
7,hub3
70,hub1
72,hub3
75,hub1
76,hub2
77,hub2
78,hub3
79,hub2
8,hub3
80,hub3
81,hub3
83,hub1
84,hub2
85,hub3
86,hub3
87,hub1
88,hub2
89,hub1
9,hub1
90,hub3
91,hub3
92,hub2
94,hub2
95,hub2
96,hub3
97,hub2
99,hub3
