target,hub
100,hub3
11,hub2
13,hub1
14,hub2
15,hub3
17,hub3
18,hub3
19,hub3
2,hub3
21,hub2
22,hub1
23,hub3
24,hub3
25,hub3
27,hub3
29,hub2
3,hub1
30,hub3
31,hub2
32,hub3
33,hub3
34,hub2
35,hub3
36,hub2
37,hub2
39,hub3
4,hub2
40,hub3
41,hub3
44,hub1
45,hub2
46,hub1
47,hub2
49,hub3
5,hub1
50,hub3
52,hub1
53,hub3
55,hub2
57,hub3
59,hub2
6,hub3
60,hub3
61,hub2
62,hub2
63,hub1
64,hub2
65,hub3
66,hub3
67,hub1
68,hub3
7,hub2
70,hub1
71,hub2
72,hub2
73,hub1
74,hub3
77,hub1
78,hub1
79,hub2
80,hub3
81,hub3
82,hub1
85,hub1
88,hub3
89,hub3
9,hub2
90,hub2
91,hub2
92,hub2
95,hub3
96,hub3
97,hub3
98,hub3
99,hub3
