target,hub
1,hub2
10,hub3
12,hub3
13,hub3
14,hub1
17,hub3
18,hub2
2,hub1
20,hub2
23,hub2
25,hub1
26,hub2
27,hub2
28,hub1
29,hub2
30,hub3
31,hub1
33,hub2
34,hub3
35,hub1
36,hub2
37,hub2
38,hub1
39,hub2
4,hub1
41,hub1
42,hub1
44,hub2
45,hub3
46,hub2
47,hub3
48,hub1
49,hub2
50,hub1
51,hub3
52,hub1
53,hub2
54,hub2
55,hub1
56,hub1
57,hub2
58,hub3
59,hub3
6,hub2
60,hub2
61,hub3
63,hub3
64,hub1
65,hub2
67,hub1
68,hub2
70,hub2
71,hub1
72,hub3
73,hub3
74,hub3
76,hub1
77,hub3
78,hub2
79,hub3
8,hub2
80,hub2
82,hub3
83,hub1
84,hub3
86,hub3
87,hub1
88,hub3
89,hub3
9,hub3
90,hub2
92,hub3
93,hub3
95,hub1
96,hub1
97,hub2
98,hub2
