target,hub
1,hub1
10,hub1
100,hub3
11,hub1
13,hub2
16,hub1
17,hub1
18,hub2
19,hub3
2,hub1
22,hub2
24,hub2
25,hub1
29,hub2
3,hub2
30,hub2
31,hub2
32,hub1
34,hub3
35,hub3
36,hub3
37,hub3
38,hub2
40,hub1
41,hub3
43,hub2
44,hub1
45,hub3
46,hub3
47,hub1
49,hub1
5,hub2
50,hub1
51,hub2
52,hub2
54,hub2
55,hub3
56,hub3
57,hub3
58,hub2
59,hub3
6,hub2
60,hub1
61,hub3
63,hub2
64,hub2
66,hub3
69,hub2
70,hub3
71,hub1
74,hub2
75,hub3
76,hub2
77,hub1
78,hub3
79,hub2
8,hub3
80,hub1
82,hub3
83,hub3
84,hub1
85,hub1
86,hub2
87,hub2
88,hub1
89,hub2
9,hub2
90,hub3
91,hub2
92,hub1
93,hub2
95,hub1
96,hub3
98,hub2
