target,hub
10,hub3
100,hub3
13,hub1
14,hub3
16,hub3
17,hub1
18,hub1
19,hub1
20,hub3
22,hub3
23,hub1
25,hub2
26,hub1
28,hub1
29,hub3
3,hub3
30,hub3
31,hub1
32,hub2
33,hub3
35,hub1
37,hub3
39,hub3
4,hub1
40,hub1
42,hub2
43,hub3
44,hub1
45,hub2
46,hub2
49,hub2
5,hub1
50,hub1
51,hub1
53,hub3
54,hub1
55,hub3
56,hub1
58,hub3
59,hub1
6,hub1
60,hub2
61,hub3
62,hub2
63,hub1
64,hub3
65,hub2
66,hub1
67,hub1
69,hub1
7,hub3
70,hub1
71,hub3
72,hub2
73,hub2
74,hub3
75,hub2
77,hub1
78,hub1
79,hub3
8,hub1
80,hub3
82,hub1
83,hub1
84,hub2
86,hub2
88,hub3
89,hub3
9,hub3
90,hub1
93,hub1
94,hub2
95,hub1
96,hub1
97,hub2
99,hub1
