target,hub
10,hub1
100,hub3
11,hub2
12,hub3
13,hub2
14,hub2
15,hub3
16,hub3
18,hub2
2,hub1
20,hub3
22,hub2
23,hub1
25,hub2
26,hub1
27,hub2
28,hub2
3,hub2
30,hub2
31,hub1
33,hub2
34,hub2
35,hub3
36,hub3
37,hub2
38,hub1
39,hub2
4,hub3
40,hub2
41,hub2
42,hub3
43,hub1
44,hub1
45,hub1
46,hub1
47,hub1
49,hub2
5,hub2
51,hub3
52,hub3
53,hub3
54,hub2
55,hub3
56,hub1
57,hub3
58,hub2
59,hub2
6,hub2
60,hub1
62,hub3
63,hub1
64,hub2
65,hub3
66,hub2
67,hub3
68,hub2
7,hub1
70,hub3
72,hub3
74,hub2
75,hub3
76,hub1
77,hub3
78,hub1
79,hub1
8,hub3
80,hub2
82,hub2
83,hub2
85,hub1
87,hub3
89,hub1
9,hub2
90,hub1
91,hub1
92,hub2
93,hub1
95,hub3
96,hub2
97,hub1
98,hub1
99,hub2
