target,hub
1,hub2
10,hub1
100,hub3
11,hub2
12,hub3
13,hub1
14,hub2
16,hub1
17,hub3
18,hub2
19,hub1
2,hub2
20,hub2
21,hub2
22,hub3
24,hub3
25,hub1
26,hub1
27,hub1
29,hub3
3,hub2
30,hub2
31,hub1
32,hub1
33,hub1
34,hub1
36,hub1
37,hub1
38,hub1
4,hub3
40,hub2
41,hub2
43,hub2
44,hub2
48,hub2
49,hub2
51,hub2
52,hub3
53,hub2
54,hub2
55,hub1
56,hub1
57,hub1
58,hub3
6,hub2
60,hub2
62,hub2
63,hub2
66,hub3
67,hub2
69,hub2
7,hub2
71,hub2
72,hub2
74,hub1
75,hub1
76,hub3
78,hub2
79,hub1
8,hub2
80,hub2
82,hub1
84,hub2
85,hub3
86,hub2
88,hub1
89,hub1
9,hub1
90,hub1
91,hub2
92,hub3
93,hub1
97,hub3
99,hub3
