hub,x,y,sigma,strength
hub1,82.00563149033125,53.01146913802445,0.023301226661314692,0.7820921763187533
hub2,81.98359042995087,53.01384931943886,0.023241886615507162,1.4369201412193544
hub3,82.00834735750301,52.981813899366685,0.012355042095220908,1.3598425160576169
