target,hub
1,hub3
100,hub3
12,hub2
13,hub1
14,hub1
17,hub1
18,hub3
19,hub2
2,hub3
20,hub3
21,hub1
22,hub1
23,hub3
24,hub3
27,hub2
29,hub3
3,hub1
30,hub2
31,hub1
32,hub3
33,hub3
34,hub2
35,hub3
36,hub3
37,hub3
38,hub1
39,hub1
4,hub3
40,hub2
41,hub1
44,hub2
45,hub3
46,hub3
47,hub2
49,hub3
5,hub3
50,hub3
51,hub3
52,hub2
53,hub2
54,hub2
55,hub1
57,hub1
59,hub3
6,hub1
60,hub1
61,hub2
63,hub2
64,hub2
65,hub3
66,hub2
67,hub1
69,hub1
7,hub3
71,hub1
73,hub1
74,hub1
75,hub2
76,hub2
77,hub3
78,hub2
80,hub1
81,hub2
82,hub3
83,hub2
84,hub1
85,hub2
86,hub3
88,hub3
89,hub3
9,hub1
90,hub3
92,hub2
93,hub2
94,hub3
95,hub1
96,hub1
97,hub2
99,hub3
