target,hub
1,hub1
100,hub3
11,hub2
12,hub3
13,hub3
15,hub2
17,hub2
18,hub3
19,hub1
2,hub3
20,hub3
21,hub3
22,hub1
24,hub2
26,hub2
28,hub2
29,hub3
3,hub3
30,hub3
31,hub2
32,hub1
33,hub1
34,hub3
35,hub2
36,hub1
37,hub3
38,hub2
39,hub1
41,hub2
43,hub1
45,hub3
48,hub3
49,hub3
5,hub3
50,hub3
51,hub2
52,hub2
53,hub3
54,hub2
55,hub3
56,hub1
57,hub1
58,hub2
59,hub2
6,hub2
60,hub2
61,hub2
62,hub2
63,hub1
65,hub3
66,hub1
67,hub1
68,hub3
7,hub3
70,hub2
72,hub1
75,hub2
76,hub3
77,hub2
78,hub2
8,hub3
80,hub1
81,hub3
83,hub2
84,hub1
85,hub3
86,hub3
87,hub3
88,hub2
89,hub2
9,hub3
90,hub1
92,hub1
93,hub2
94,hub1
96,hub2
