hub,x,y,sigma,strength
hub1,87.9925359476147,58.01442550593796,0.022715069605835657,0.62771314473156
hub2,87.9976337926224,58.01493214581054,0.021288721823436635,0.9992171593028675
hub3,87.97912898899823,57.995594740298216,0.021514629473224706,1.0200721472256697
