target,hub
10,hub2
100,hub1
11,hub2
12,hub1
13,hub2
14,hub1
16,hub1
17,hub1
19,hub2
2,hub1
20,hub3
21,hub1
22,hub3
24,hub2
25,hub2
27,hub1
28,hub1
29,hub2
3,hub1
30,hub1
32,hub2
34,hub1
35,hub1
38,hub2
39,hub1
4,hub1
40,hub2
42,hub3
43,hub2
46,hub3
48,hub1
49,hub1
5,hub3
50,hub2
51,hub1
52,hub2
53,hub1
55,hub1
57,hub1
58,hub3
59,hub3
6,hub3
61,hub1
62,hub1
63,hub3
64,hub1
65,hub2
67,hub2
68,hub3
69,hub3
7,hub2
70,hub3
71,hub3
73,hub3
74,hub2
75,hub2
76,hub1
77,hub1
78,hub2
79,hub1
81,hub1
82,hub1
83,hub2
85,hub3
89,hub3
9,hub1
90,hub2
91,hub1
92,hub1
94,hub2
95,hub1
97,hub3
98,hub3
