hub,x,y,sigma,strength
hub1,69.99997478715991,87.00044671357615,0.012689935037501094,0.9247954129330164
hub2,70.00560193106061,87.02377639365707,0.02068101974175199,0.9444425319748843
hub3,69.9980256270622,86.98943753754087,0.015929883838663842,1.1307389001912025
