hub,x,y,sigma,strength
hub1,54.011089197226674,56.02200775229854,0.021781170943258044,1.0045900985318907
hub2,54.008135152808165,55.99553130176741,0.015593751433343609,0.8422208392301704
hub3,53.99520721624741,56.004442366470556,0.02755583962994753,0.7806730951257232
