target,hub
1,hub2
10,hub1
100,hub3
12,hub3
13,hub2
14,hub2
16,hub3
2,hub3
20,hub1
22,hub2
23,hub1
24,hub3
25,hub1
27,hub1
28,hub1
29,hub1
3,hub2
30,hub3
31,hub2
32,hub3
34,hub2
36,hub3
37,hub2
38,hub3
39,hub2
4,hub2
40,hub2
41,hub3
42,hub1
43,hub3
44,hub3
47,hub1
48,hub2
49,hub3
50,hub1
51,hub1
53,hub3
54,hub2
55,hub3
56,hub1
58,hub3
59,hub2
6,hub3
60,hub3
61,hub3
62,hub1
63,hub1
64,hub1
65,hub1
68,hub1
69,hub1
7,hub3
71,hub1
72,hub2
74,hub3
75,hub1
76,hub1
79,hub1
80,hub1
81,hub3
82,hub3
84,hub2
85,hub3
86,hub2
87,hub2
88,hub3
89,hub2
92,hub2
95,hub1
98,hub1
99,hub2
