hub,x,y,sigma,strength
hub1,57.02307573672806,58.00308265767566,0.01592825243037667,0.9089778180201933
hub2,57.00403504310903,58.0131836768391,0.022725332826876728,1.5992758763547996
hub3,56.99680528768212,57.99741117568365,0.018025553845904894,1.0637405386653893
