hub,x,y,sigma,strength
hub1,57.989451211856725,59.99885098845023,0.013801849225866403,0.9089333076811058
hub2,57.98350391366786,60.00687947162207,0.016552007665922006,0.9027055503688892
hub3,58.00144730590407,60.02228283764283,0.02001149257086561,0.8105738448219226
