hub,x,y,sigma,strength
hub1,56.015428442070665,81.99728203278869,0.019253429592384592,0.8427654136999759
hub2,55.97955335147595,82.00850956047924,0.022302058906018753,1.0895554560974636
hub3,55.995044393139274,81.99090247961438,0.024568715314063544,1.5689817061235682
