target,hub
1,hub2
10,hub3
100,hub1
12,hub3
13,hub3
14,hub1
15,hub2
17,hub1
19,hub2
20,hub2
22,hub1
23,hub3
25,hub3
27,hub3
28,hub2
29,hub2
3,hub3
30,hub3
31,hub2
32,hub2
33,hub3
35,hub2
36,hub1
37,hub1
38,hub2
39,hub3
41,hub2
42,hub3
43,hub1
45,hub3
46,hub2
47,hub3
48,hub1
49,hub1
51,hub2
52,hub2
54,hub1
55,hub3
56,hub1
58,hub1
59,hub3
60,hub2
61,hub3
62,hub1
63,hub2
64,hub3
65,hub2
66,hub3
67,hub1
7,hub2
71,hub2
73,hub1
74,hub2
75,hub3
76,hub2
77,hub1
8,hub3
80,hub3
82,hub3
83,hub1
84,hub2
85,hub3
86,hub2
87,hub3
88,hub3
9,hub2
90,hub2
91,hub2
92,hub1
93,hub1
94,hub2
96,hub2
97,hub2
98,hub2
99,hub3
