target,hub
1,hub2
100,hub1
11,hub2
12,hub1
14,hub2
15,hub1
16,hub1
19,hub3
2,hub3
20,hub1
22,hub3
23,hub1
25,hub3
26,hub2
28,hub1
29,hub2
3,hub3
30,hub3
31,hub3
32,hub3
33,hub1
34,hub3
35,hub1
36,hub3
37,hub3
4,hub2
40,hub3
41,hub1
42,hub2
44,hub1
45,hub3
46,hub2
47,hub3
48,hub3
49,hub3
51,hub2
52,hub1
53,hub1
54,hub3
55,hub1
56,hub2
57,hub1
59,hub3
6,hub1
60,hub3
61,hub1
62,hub1
63,hub2
65,hub3
67,hub3
68,hub3
7,hub1
70,hub3
71,hub3
72,hub1
74,hub3
76,hub3
77,hub1
78,hub3
79,hub1
8,hub3
81,hub1
82,hub2
83,hub3
84,hub1
85,hub3
86,hub1
92,hub3
93,hub3
94,hub2
96,hub3
97,hub3
99,hub2
