target,hub
1,hub2
10,hub2
100,hub2
12,hub2
13,hub3
14,hub1
15,hub1
16,hub3
17,hub1
18,hub1
19,hub1
2,hub1
21,hub2
22,hub2
23,hub1
27,hub1
28,hub2
29,hub2
3,hub2
30,hub2
33,hub1
34,hub2
35,hub1
37,hub2
38,hub3
39,hub1
4,hub1
40,hub1
41,hub2
42,hub2
43,hub2
44,hub1
45,hub1
47,hub3
48,hub2
49,hub2
5,hub1
50,hub1
51,hub1
52,hub2
54,hub1
55,hub1
56,hub2
58,hub2
6,hub2
60,hub1
62,hub1
63,hub2
66,hub1
67,hub1
68,hub3
69,hub2
7,hub3
70,hub1
71,hub2
72,hub1
73,hub2
77,hub1
78,hub3
79,hub2
82,hub1
84,hub1
85,hub1
86,hub3
87,hub2
88,hub2
89,hub2
93,hub3
94,hub3
95,hub2
97,hub2
98,hub1
99,hub2
