target,hub
1,hub2
10,hub3
100,hub2
11,hub3
12,hub1
13,hub1
14,hub3
15,hub2
17,hub2
18,hub2
2,hub2
20,hub2
21,hub2
23,hub2
24,hub1
25,hub1
27,hub2
28,hub2
29,hub2
3,hub1
31,hub2
32,hub3
34,hub2
35,hub2
36,hub2
37,hub2
38,hub1
39,hub3
41,hub3
44,hub1
46,hub3
47,hub2
48,hub1
49,hub2
52,hub3
54,hub3
55,hub3
56,hub2
57,hub2
58,hub2
59,hub2
6,hub3
61,hub3
62,hub2
63,hub3
65,hub1
67,hub2
68,hub2
69,hub2
7,hub2
70,hub3
71,hub1
72,hub2
73,hub3
74,hub1
75,hub2
76,hub1
78,hub1
8,hub2
80,hub1
82,hub3
83,hub1
84,hub1
85,hub2
86,hub3
88,hub3
9,hub3
90,hub2
91,hub3
92,hub2
93,hub2
94,hub1
95,hub2
99,hub2
