hub,x,y,sigma,strength
hub1,67.9985757465169,41.977364085608066,0.021979176689356013,1.248117237452354
hub2,67.98087407713389,41.99829510827525,0.017049632918570475,1.1872739449909988
hub3,67.99765916927191,42.00559427470453,0.015152647201766883,1.121033615796278
