target,hub
1,hub2
10,hub3
11,hub3
12,hub1
13,hub2
14,hub3
15,hub3
16,hub3
18,hub3
19,hub3
2,hub3
20,hub2
22,hub3
23,hub2
26,hub1
27,hub3
28,hub3
29,hub3
3,hub2
30,hub3
31,hub1
32,hub3
33,hub1
34,hub3
35,hub2
36,hub1
37,hub3
39,hub3
4,hub3
40,hub3
41,hub3
42,hub3
43,hub2
44,hub1
45,hub3
46,hub1
47,hub1
48,hub2
49,hub2
5,hub1
51,hub2
52,hub3
53,hub1
54,hub3
55,hub3
56,hub1
57,hub3
58,hub1
59,hub3
60,hub3
62,hub3
63,hub3
64,hub3
66,hub3
69,hub1
7,hub1
70,hub2
72,hub3
74,hub2
75,hub3
77,hub1
78,hub1
8,hub2
81,hub2
82,hub3
83,hub2
84,hub3
85,hub3
86,hub1
87,hub2
88,hub3
89,hub3
90,hub3
92,hub2
93,hub2
94,hub3
95,hub1
97,hub3
98,hub1
99,hub2
