target,hub
100,hub1
11,hub2
13,hub1
14,hub3
15,hub1
18,hub3
19,hub2
2,hub2
21,hub1
22,hub1
23,hub1
24,hub2
25,hub1
27,hub2
28,hub2
29,hub3
30,hub2
31,hub3
32,hub3
33,hub1
34,hub3
35,hub1
36,hub2
37,hub1
39,hub3
4,hub1
40,hub1
41,hub3
44,hub2
46,hub1
47,hub1
49,hub2
5,hub3
50,hub3
51,hub1
52,hub3
53,hub1
55,hub1
57,hub3
59,hub2
6,hub3
60,hub1
61,hub3
62,hub2
63,hub3
64,hub3
65,hub1
66,hub2
67,hub2
68,hub3
7,hub2
70,hub1
71,hub3
72,hub3
73,hub1
74,hub1
77,hub3
78,hub2
79,hub2
8,hub1
80,hub1
81,hub2
82,hub1
85,hub1
86,hub2
88,hub2
89,hub1
9,hub2
90,hub3
91,hub3
92,hub3
95,hub3
96,hub1
97,hub1
