target,hub
1,hub3
10,hub1
100,hub3
11,hub1
13,hub1
14,hub2
15,hub1
16,hub3
18,hub2
19,hub3
2,hub1
22,hub3
23,hub3
24,hub1
25,hub2
26,hub3
27,hub1
28,hub3
3,hub2
30,hub3
32,hub2
33,hub3
35,hub1
36,hub1
37,hub3
38,hub2
4,hub2
40,hub3
41,hub1
43,hub2
44,hub3
45,hub3
46,hub3
47,hub1
48,hub2
49,hub2
5,hub3
50,hub1
52,hub3
53,hub1
55,hub2
56,hub1
57,hub1
58,hub1
6,hub1
60,hub1
62,hub3
63,hub2
68,hub3
69,hub1
7,hub1
70,hub3
72,hub3
73,hub1
75,hub1
76,hub1
77,hub2
78,hub3
79,hub3
8,hub3
80,hub1
82,hub1
83,hub1
86,hub3
87,hub1
88,hub2
89,hub3
9,hub3
90,hub1
91,hub1
93,hub1
94,hub3
95,hub3
96,hub1
97,hub1
98,hub1
99,hub1
