target,hub
1,hub2
10,hub3
100,hub1
11,hub1
12,hub2
13,hub1
14,hub1
15,hub2
16,hub1
17,hub3
19,hub2
2,hub3
20,hub2
21,hub1
23,hub3
24,hub3
25,hub1
26,hub3
27,hub3
28,hub1
29,hub3
30,hub3
31,hub2
33,hub1
35,hub1
37,hub1
38,hub1
4,hub1
40,hub3
41,hub3
42,hub1
43,hub1
44,hub2
47,hub1
49,hub1
5,hub1
50,hub3
51,hub3
52,hub3
54,hub2
55,hub2
56,hub1
60,hub2
62,hub3
63,hub3
64,hub1
66,hub2
67,hub1
68,hub2
69,hub1
7,hub1
72,hub3
73,hub1
75,hub1
76,hub2
77,hub3
78,hub2
8,hub2
80,hub3
81,hub2
82,hub1
83,hub3
84,hub1
85,hub3
86,hub3
87,hub1
88,hub1
89,hub2
9,hub1
91,hub1
92,hub1
93,hub1
95,hub3
97,hub1
98,hub3
