target,hub
1,hub3
10,hub1
100,hub1
11,hub2
12,hub3
14,hub3
16,hub1
17,hub3
18,hub2
2,hub2
20,hub1
22,hub2
23,hub3
24,hub1
25,hub2
26,hub1
27,hub1
28,hub1
29,hub3
3,hub3
30,hub1
31,hub1
33,hub1
34,hub3
36,hub2
38,hub2
4,hub2
42,hub2
43,hub2
45,hub1
46,hub2
47,hub1
48,hub3
49,hub2
5,hub1
50,hub2
51,hub1
52,hub2
53,hub3
54,hub3
55,hub3
56,hub2
57,hub2
59,hub1
6,hub2
60,hub1
61,hub2
64,hub2
65,hub1
67,hub1
69,hub2
70,hub2
72,hub2
74,hub1
76,hub3
77,hub3
79,hub2
8,hub3
80,hub3
81,hub1
82,hub2
83,hub2
84,hub1
87,hub1
88,hub1
89,hub2
9,hub3
90,hub2
91,hub2
93,hub3
95,hub2
98,hub1
99,hub2
