target,hub
1,hub3
11,hub3
12,hub1
13,hub1
14,hub2
15,hub3
16,hub2
18,hub2
19,hub1
2,hub1
20,hub2
23,hub2
25,hub2
26,hub1
27,hub1
28,hub3
3,hub2
30,hub3
32,hub2
33,hub3
34,hub3
35,hub1
36,hub3
37,hub2
38,hub2
4,hub3
40,hub2
41,hub2
42,hub3
44,hub3
45,hub3
49,hub3
5,hub2
50,hub3
51,hub2
52,hub3
53,hub3
54,hub1
56,hub1
59,hub1
6,hub3
60,hub2
61,hub2
62,hub1
63,hub2
66,hub1
67,hub1
69,hub2
70,hub1
71,hub2
72,hub2
73,hub2
74,hub1
75,hub3
76,hub1
79,hub1
8,hub3
80,hub2
81,hub3
82,hub2
83,hub2
84,hub1
85,hub3
86,hub2
87,hub3
88,hub1
89,hub2
90,hub1
91,hub3
93,hub3
94,hub3
95,hub1
97,hub3
98,hub1
99,hub1
