target,hub
100,hub3
11,hub3
12,hub2
13,hub3
14,hub2
16,hub1
18,hub3
20,hub3
22,hub3
23,hub2
24,hub3
25,hub3
26,hub3
27,hub1
28,hub2
29,hub1
3,hub3
30,hub3
33,hub1
35,hub3
37,hub1
38,hub3
39,hub3
4,hub3
40,hub1
41,hub1
43,hub1
44,hub1
46,hub3
48,hub3
5,hub3
50,hub1
51,hub2
53,hub2
56,hub1
57,hub3
58,hub3
59,hub1
6,hub3
60,hub3
61,hub1
62,hub2
63,hub1
64,hub3
65,hub3
67,hub3
68,hub3
7,hub3
70,hub3
71,hub1
72,hub3
73,hub3
74,hub3
75,hub2
77,hub3
78,hub3
79,hub3
8,hub2
80,hub1
82,hub2
83,hub2
84,hub2
86,hub3
88,hub2
89,hub2
9,hub3
90,hub1
93,hub3
94,hub3
96,hub2
97,hub2
98,hub3
99,hub1
